State,Year,Total_Crimes,Normalized_Crime_Factor,hour,battery_percent,is_alone,mode_of_travel,risk_score
CHANDIGARH,2008,135,0.01,0,5,0,metro,3.4
CHANDIGARH,2008,135,0.01,16,96,1,walking,3.5
CHANDIGARH,2008,135,0.01,23,85,1,cab,3.5
CHANDIGARH,2008,135,0.01,22,11,0,walking,4.7
CHANDIGARH,2008,135,0.01,23,94,1,cab,3.7
CHANDIGARH,2008,135,0.01,15,94,0,walking,2.5
CHANDIGARH,2008,135,0.01,14,15,0,walking,3.5
CHANDIGARH,2008,135,0.01,4,9,1,metro,4.5
CHANDIGARH,2008,135,0.01,19,36,0,walking,2.9
CHANDIGARH,2008,135,0.01,1,79,1,walking,4.7
CHANDIGARH,2008,135,0.01,18,86,0,cab,2.1
CHANDIGARH,2008,135,0.01,22,31,0,walking,3.4
CHANDIGARH,2008,135,0.01,15,48,1,metro,2.2
CHANDIGARH,2008,135,0.01,15,53,0,metro,1.0
CHANDIGARH,2008,135,0.01,19,31,0,metro,1.4
CHANDIGARH,2008,135,0.01,21,29,0,metro,2.1
CHANDIGARH,2008,135,0.01,17,75,1,cab,2.3
CHANDIGARH,2008,135,0.01,12,60,0,walking,2.4
D & N HAVELI,2008,25,0.0,11,31,1,metro,2.0
D & N HAVELI,2008,25,0.0,17,97,0,cab,1.6
D & N HAVELI,2008,25,0.0,1,24,1,walking,4.8
D & N HAVELI,2008,25,0.0,5,24,0,cab,1.5
D & N HAVELI,2008,25,0.0,10,33,0,metro,1.0
D & N HAVELI,2008,25,0.0,20,51,0,metro,1.5
D & N HAVELI,2008,25,0.0,20,41,0,walking,3.2
D & N HAVELI,2008,25,0.0,19,29,0,walking,2.9
D & N HAVELI,2008,25,0.0,8,76,0,cab,1.3
D & N HAVELI,2008,25,0.0,15,11,0,walking,3.3
D & N HAVELI,2008,25,0.0,16,57,0,walking,2.5
D & N HAVELI,2008,25,0.0,18,11,1,metro,3.5
D & N HAVELI,2008,25,0.0,20,72,0,metro,1.5
D & N HAVELI,2008,25,0.0,20,77,1,cab,2.8
D & N HAVELI,2008,25,0.0,17,11,0,cab,2.6
D & N HAVELI,2008,25,0.0,21,26,0,cab,2.4
D & N HAVELI,2008,25,0.0,15,82,0,walking,2.3
D & N HAVELI,2008,25,0.0,20,63,0,walking,3.2
D & N HAVELI,2008,25,0.0,17,88,0,walking,2.7
D & N HAVELI,2008,25,0.0,17,56,0,metro,1.0
D & N HAVELI,2008,25,0.0,23,63,0,metro,1.8
D & N HAVELI,2008,25,0.0,13,96,1,metro,1.9
D & N HAVELI,2008,25,0.0,16,11,1,metro,3.0
D & N HAVELI,2008,25,0.0,12,17,0,cab,2.5
D & N HAVELI,2008,25,0.0,19,49,1,metro,2.5
D & N HAVELI,2008,25,0.0,8,71,1,walking,3.5
D & N HAVELI,2008,25,0.0,18,85,1,cab,3.1
D & N HAVELI,2008,25,0.0,14,20,1,walking,3.6
D & N HAVELI,2008,25,0.0,23,17,1,cab,4.4
D & N HAVELI,2008,25,0.0,19,49,1,walking,4.0
D & N HAVELI,2008,25,0.0,20,27,0,metro,1.4
D & N HAVELI,2008,25,0.0,18,74,1,metro,2.6
D & N HAVELI,2008,25,0.0,2,93,0,cab,2.7
D & N HAVELI,2008,25,0.0,18,99,1,cab,3.0
D & N HAVELI,2008,25,0.0,20,65,1,walking,4.1
D & N HAVELI,2008,25,0.0,14,88,1,cab,2.5
D & N HAVELI,2008,25,0.0,19,14,0,cab,3.2
D & N HAVELI,2008,25,0.0,16,15,1,walking,4.5
D & N HAVELI,2008,25,0.0,16,75,1,cab,2.6
D & N HAVELI,2008,25,0.0,1,26,1,metro,3.5
D & N HAVELI,2008,25,0.0,3,53,0,cab,2.9
D & N HAVELI,2008,25,0.0,11,90,1,walking,3.6
D & N HAVELI,2008,25,0.0,22,86,1,metro,2.9
D & N HAVELI,2008,25,0.0,22,39,1,cab,3.7
D & N HAVELI,2008,25,0.0,22,28,1,cab,3.4
D & N HAVELI,2008,25,0.0,3,10,0,walking,4.8
D & N HAVELI,2008,25,0.0,15,83,0,metro,1.0
D & N HAVELI,2008,25,0.0,16,6,1,metro,3.0
D & N HAVELI,2008,25,0.0,8,34,0,metro,1.1
D & N HAVELI,2008,25,0.0,9,59,0,walking,2.3
D & N HAVELI,2008,25,0.0,1,33,0,metro,2.4
D & N HAVELI,2008,25,0.0,13,39,1,cab,2.3
D & N HAVELI,2008,25,0.0,8,58,0,cab,1.4
D & N HAVELI,2008,25,0.0,19,95,1,metro,2.4
D & N HAVELI,2008,25,0.0,23,10,0,walking,4.5
D & N HAVELI,2008,25,0.0,23,20,0,walking,3.4
D & N HAVELI,2008,25,0.0,15,95,1,metro,2.2
D & N HAVELI,2008,25,0.0,18,44,0,walking,2.9
D & N HAVELI,2008,25,0.0,18,46,1,metro,2.6
D & N HAVELI,2008,25,0.0,19,12,1,walking,4.9
D & N HAVELI,2008,25,0.0,0,68,1,walking,4.6
D & N HAVELI,2008,25,0.0,17,39,0,metro,1.0
D & N HAVELI,2008,25,0.0,11,89,0,metro,1.2
D & N HAVELI,2008,25,0.0,1,30,0,metro,2.4
D & N HAVELI,2008,25,0.0,15,99,1,metro,1.9
D & N HAVELI,2008,25,0.0,23,85,1,cab,3.5
D & N HAVELI,2008,25,0.0,19,43,1,metro,2.3
D & N HAVELI,2008,25,0.0,23,64,1,cab,3.4
D & N HAVELI,2008,25,0.0,19,24,1,metro,2.3
D & N HAVELI,2008,25,0.0,0,80,1,walking,4.9
D & N HAVELI,2008,25,0.0,18,88,1,metro,2.4
D & N HAVELI,2008,25,0.0,12,99,1,walking,3.6
D & N HAVELI,2008,25,0.0,15,63,1,metro,2.1
D & N HAVELI,2008,25,0.0,21,84,0,walking,3.7
D & N HAVELI,2008,25,0.0,15,91,0,cab,1.4
D & N HAVELI,2008,25,0.0,21,43,0,metro,2.0
D & N HAVELI,2008,25,0.0,20,43,0,metro,1.7
D & N HAVELI,2008,25,0.0,19,71,1,metro,2.5
D & N HAVELI,2008,25,0.0,10,48,1,walking,3.3
D & N HAVELI,2008,25,0.0,19,11,0,walking,4.2
D & N HAVELI,2008,25,0.0,21,73,1,metro,3.2
D & N HAVELI,2008,25,0.0,22,15,1,cab,4.4
D & N HAVELI,2008,25,0.0,7,30,1,walking,3.2
D & N HAVELI,2008,25,0.0,20,93,1,cab,2.9
D & N HAVELI,2008,25,0.0,0,94,0,cab,2.9
D & N HAVELI,2008,25,0.0,22,74,0,metro,2.2
D & N HAVELI,2008,25,0.0,18,79,0,walking,2.9
D & N HAVELI,2008,25,0.0,23,47,1,metro,3.1
D & N HAVELI,2008,25,0.0,0,41,0,metro,2.2
D & N HAVELI,2008,25,0.0,18,9,0,walking,4.0
D & N HAVELI,2008,25,0.0,16,100,1,metro,2.1
D & N HAVELI,2008,25,0.0,20,50,1,cab,3.0
D & N HAVELI,2008,25,0.0,20,10,1,walking,5.1
D & N HAVELI,2008,25,0.0,18,7,0,metro,2.4
D & N HAVELI,2008,25,0.0,16,46,0,metro,1.0
D & N HAVELI,2008,25,0.0,17,48,0,cab,1.4
D & N HAVELI,2008,25,0.0,23,54,1,walking,4.3
D & N HAVELI,2008,25,0.0,23,41,0,metro,1.9
D & N HAVELI,2008,25,0.0,0,22,1,metro,3.5
D & N HAVELI,2008,25,0.0,17,15,0,metro,1.9
DAMAN & DIU,2008,9,0.0,19,79,1,metro,2.5
DAMAN & DIU,2008,9,0.0,21,38,1,walking,4.6
DAMAN & DIU,2008,9,0.0,17,85,0,cab,1.6
DAMAN & DIU,2008,9,0.0,19,27,1,cab,2.8
DAMAN & DIU,2008,9,0.0,20,61,0,cab,1.9
DAMAN & DIU,2008,9,0.0,18,5,0,cab,3.0
DAMAN & DIU,2008,9,0.0,12,42,1,walking,3.3
DAMAN & DIU,2008,9,0.0,20,67,1,metro,2.3
DAMAN & DIU,2008,9,0.0,18,100,0,walking,3.0
DAMAN & DIU,2008,9,0.0,18,42,1,cab,2.9
DAMAN & DIU,2008,9,0.0,18,21,0,cab,2.0
DAMAN & DIU,2008,9,0.0,22,15,0,metro,3.1
DAMAN & DIU,2008,9,0.0,23,11,1,cab,4.3
DAMAN & DIU,2008,9,0.0,16,26,1,walking,3.6
DAMAN & DIU,2008,9,0.0,19,79,0,metro,1.5
DAMAN & DIU,2008,9,0.0,22,32,1,walking,4.4
DAMAN & DIU,2008,9,0.0,13,40,1,cab,2.4
DAMAN & DIU,2008,9,0.0,2,10,0,metro,3.2
DAMAN & DIU,2008,9,0.0,11,6,0,cab,2.6
DAMAN & DIU,2008,9,0.0,11,32,0,cab,1.4
DAMAN & DIU,2008,9,0.0,23,82,1,walking,4.5
DAMAN & DIU,2008,9,0.0,21,21,1,walking,4.5
DAMAN & DIU,2008,9,0.0,21,70,1,walking,4.5
DAMAN & DIU,2008,9,0.0,19,11,1,walking,5.0
DAMAN & DIU,2008,9,0.0,4,92,0,metro,2.2
DAMAN & DIU,2008,9,0.0,12,24,0,metro,1.0
DAMAN & DIU,2008,9,0.0,19,47,1,walking,4.1
DAMAN & DIU,2008,9,0.0,1,93,0,cab,2.9
DAMAN & DIU,2008,9,0.0,8,30,1,metro,1.9
DAMAN & DIU,2008,9,0.0,16,10,1,cab,3.6
DAMAN & DIU,2008,9,0.0,23,20,0,cab,2.4
DAMAN & DIU,2008,9,0.0,5,25,1,walking,3.5
DAMAN & DIU,2008,9,0.0,14,57,1,cab,2.6
DAMAN & DIU,2008,9,0.0,13,55,0,metro,1.0
DAMAN & DIU,2008,9,0.0,19,51,1,walking,3.8
DAMAN & DIU,2008,9,0.0,3,80,1,metro,3.1
DAMAN & DIU,2008,9,0.0,19,70,0,metro,1.6
DAMAN & DIU,2008,9,0.0,10,77,1,cab,2.6
DAMAN & DIU,2008,9,0.0,15,64,1,walking,3.3
DAMAN & DIU,2008,9,0.0,4,66,0,cab,2.8
DAMAN & DIU,2008,9,0.0,4,48,1,metro,3.2
DAMAN & DIU,2008,9,0.0,13,28,0,cab,1.4
DAMAN & DIU,2008,9,0.0,18,92,0,walking,3.0
DAMAN & DIU,2008,9,0.0,20,51,1,walking,4.1
DAMAN & DIU,2008,9,0.0,21,77,0,metro,2.0
DAMAN & DIU,2008,9,0.0,8,10,0,cab,2.6
DAMAN & DIU,2008,9,0.0,17,65,1,metro,1.8
DAMAN & DIU,2008,9,0.0,15,29,0,cab,1.4
DAMAN & DIU,2008,9,0.0,2,41,0,metro,2.2
DAMAN & DIU,2008,9,0.0,13,18,1,metro,3.0
DAMAN & DIU,2008,9,0.0,17,53,1,metro,2.1
DAMAN & DIU,2008,9,0.0,0,73,1,cab,3.7
DAMAN & DIU,2008,9,0.0,21,26,1,walking,4.4
DAMAN & DIU,2008,9,0.0,0,74,0,walking,3.7
DAMAN & DIU,2008,9,0.0,12,26,0,metro,1.0
DAMAN & DIU,2008,9,0.0,17,19,1,metro,3.0
DAMAN & DIU,2008,9,0.0,22,5,0,walking,4.4
DAMAN & DIU,2008,9,0.0,4,96,0,walking,3.6
DAMAN & DIU,2008,9,0.0,19,47,1,metro,2.4
DAMAN & DIU,2008,9,0.0,16,23,1,walking,3.6
DAMAN & DIU,2008,9,0.0,10,72,1,cab,2.6
DAMAN & DIU,2008,9,0.0,11,7,0,metro,2.1
DAMAN & DIU,2008,9,0.0,9,13,0,cab,2.7
DAMAN & DIU,2008,9,0.0,14,59,1,walking,3.3
DAMAN & DIU,2008,9,0.0,12,95,0,metro,1.2
DAMAN & DIU,2008,9,0.0,16,60,0,walking,2.5
DAMAN & DIU,2008,9,0.0,16,24,0,metro,1.0
DAMAN & DIU,2008,9,0.0,22,71,0,metro,1.9
DAMAN & DIU,2008,9,0.0,20,26,1,metro,2.6
DAMAN & DIU,2008,9,0.0,20,47,0,cab,2.1
DAMAN & DIU,2008,9,0.0,17,62,1,cab,2.5
DAMAN & DIU,2008,9,0.0,14,55,1,metro,1.9
DAMAN & DIU,2008,9,0.0,18,70,1,metro,2.3
DAMAN & DIU,2008,9,0.0,18,86,0,walking,3.1
DAMAN & DIU,2008,9,0.0,15,83,0,cab,1.5
DAMAN & DIU,2008,9,0.0,15,75,1,walking,3.7
DAMAN & DIU,2008,9,0.0,9,13,1,metro,3.0
DAMAN & DIU,2008,9,0.0,14,94,1,metro,2.1
DAMAN & DIU,2008,9,0.0,0,66,1,walking,4.6
DAMAN & DIU,2008,9,0.0,23,13,1,cab,4.7
DAMAN & DIU,2008,9,0.0,21,40,1,cab,3.3
DAMAN & DIU,2008,9,0.0,18,49,0,cab,1.8
DAMAN & DIU,2008,9,0.0,13,20,1,metro,2.0
DAMAN & DIU,2008,9,0.0,13,71,1,cab,2.3
DAMAN & DIU,2008,9,0.0,5,24,0,walking,2.4
DAMAN & DIU,2008,9,0.0,21,57,0,metro,1.8
DAMAN & DIU,2008,9,0.0,1,18,0,metro,3.4
DAMAN & DIU,2008,9,0.0,19,77,1,metro,2.4
DAMAN & DIU,2008,9,0.0,21,60,0,cab,2.6
DAMAN & DIU,2008,9,0.0,16,42,0,walking,2.4
DAMAN & DIU,2008,9,0.0,17,70,0,walking,2.6
DAMAN & DIU,2008,9,0.0,20,10,0,walking,4.1
DAMAN & DIU,2008,9,0.0,23,71,1,metro,3.1
DAMAN & DIU,2008,9,0.0,2,89,0,walking,3.7
DAMAN & DIU,2008,9,0.0,19,39,1,metro,2.5
DAMAN & DIU,2008,9,0.0,20,19,1,cab,4.2
DAMAN & DIU,2008,9,0.0,19,28,0,cab,1.8
DAMAN & DIU,2008,9,0.0,23,99,0,cab,2.4
DAMAN & DIU,2008,9,0.0,1,51,0,metro,2.4
DAMAN & DIU,2008,9,0.0,21,70,0,metro,2.0
LAKSHADWEEP,2008,4,0.0,22,74,0,metro,1.9
LAKSHADWEEP,2008,4,0.0,23,83,1,metro,3.0
LAKSHADWEEP,2008,4,0.0,18,96,0,cab,1.9
LAKSHADWEEP,2008,4,0.0,21,14,1,cab,4.4
LAKSHADWEEP,2008,4,0.0,0,93,0,walking,3.8
LAKSHADWEEP,2008,4,0.0,19,89,0,cab,2.1
LAKSHADWEEP,2008,4,0.0,1,78,0,metro,2.5
LAKSHADWEEP,2008,4,0.0,14,31,0,cab,1.5
LAKSHADWEEP,2008,4,0.0,0,39,0,metro,2.4
LAKSHADWEEP,2008,4,0.0,14,98,0,cab,1.3
LAKSHADWEEP,2008,4,0.0,19,27,1,walking,3.9
LAKSHADWEEP,2008,4,0.0,19,49,0,cab,2.0
LAKSHADWEEP,2008,4,0.0,16,98,1,metro,2.0
LAKSHADWEEP,2008,4,0.0,10,15,0,walking,3.4
LAKSHADWEEP,2008,4,0.0,5,8,1,walking,4.3
LAKSHADWEEP,2008,4,0.0,17,89,1,walking,3.5
LAKSHADWEEP,2008,4,0.0,17,8,0,walking,3.7
LAKSHADWEEP,2008,4,0.0,16,22,1,metro,2.0
LAKSHADWEEP,2008,4,0.0,1,17,1,cab,4.8
LAKSHADWEEP,2008,4,0.0,1,5,0,walking,4.7
LAKSHADWEEP,2008,4,0.0,19,57,0,metro,1.7
LAKSHADWEEP,2008,4,0.0,23,87,0,metro,2.1
LAKSHADWEEP,2008,4,0.0,18,6,1,cab,4.0
LAKSHADWEEP,2008,4,0.0,2,10,0,cab,3.8
LAKSHADWEEP,2008,4,0.0,11,77,1,metro,1.8
LAKSHADWEEP,2008,4,0.0,18,96,1,cab,3.1
LAKSHADWEEP,2008,4,0.0,4,48,0,cab,2.9
LAKSHADWEEP,2008,4,0.0,16,91,1,metro,2.0
LAKSHADWEEP,2008,4,0.0,14,69,0,metro,1.0
LAKSHADWEEP,2008,4,0.0,20,99,1,cab,3.1
LAKSHADWEEP,2008,4,0.0,19,74,0,metro,1.3
LAKSHADWEEP,2008,4,0.0,11,58,1,walking,3.5
LAKSHADWEEP,2008,4,0.0,0,64,1,metro,3.2
LAKSHADWEEP,2008,4,0.0,23,34,1,cab,3.4
LAKSHADWEEP,2008,4,0.0,19,17,1,cab,4.2
LAKSHADWEEP,2008,4,0.0,16,64,1,metro,1.9
LAKSHADWEEP,2008,4,0.0,12,60,1,cab,2.5
LAKSHADWEEP,2008,4,0.0,22,75,0,cab,2.6
LAKSHADWEEP,2008,4,0.0,18,86,1,walking,4.0
LAKSHADWEEP,2008,4,0.0,13,30,0,metro,1.0
LAKSHADWEEP,2008,4,0.0,10,86,0,metro,1.0
LAKSHADWEEP,2008,4,0.0,23,20,1,cab,3.6
LAKSHADWEEP,2008,4,0.0,18,47,1,metro,2.3
LAKSHADWEEP,2008,4,0.0,16,86,0,walking,2.7
LAKSHADWEEP,2008,4,0.0,0,88,1,walking,4.9
LAKSHADWEEP,2008,4,0.0,15,9,0,metro,2.1
LAKSHADWEEP,2008,4,0.0,21,45,1,walking,4.6
LAKSHADWEEP,2008,4,0.0,15,42,1,walking,3.6
LAKSHADWEEP,2008,4,0.0,1,27,0,metro,2.3
LAKSHADWEEP,2008,4,0.0,22,60,1,cab,3.7
LAKSHADWEEP,2008,4,0.0,20,90,0,cab,1.9
LAKSHADWEEP,2008,4,0.0,23,78,0,walking,3.6
LAKSHADWEEP,2008,4,0.0,13,99,1,metro,2.0
LAKSHADWEEP,2008,4,0.0,0,75,1,cab,3.9
LAKSHADWEEP,2008,4,0.0,16,79,0,walking,2.6
LAKSHADWEEP,2008,4,0.0,2,87,1,metro,3.4
LAKSHADWEEP,2008,4,0.0,21,87,0,metro,2.1
LAKSHADWEEP,2008,4,0.0,18,65,1,metro,2.7
LAKSHADWEEP,2008,4,0.0,7,55,0,walking,2.4
LAKSHADWEEP,2008,4,0.0,14,36,1,metro,1.8
LAKSHADWEEP,2008,4,0.0,19,94,0,cab,2.2
LAKSHADWEEP,2008,4,0.0,23,49,1,walking,4.7
LAKSHADWEEP,2008,4,0.0,23,39,1,walking,4.5
LAKSHADWEEP,2008,4,0.0,21,58,0,metro,2.0
LAKSHADWEEP,2008,4,0.0,0,69,0,cab,2.9
LAKSHADWEEP,2008,4,0.0,12,7,0,metro,2.0
LAKSHADWEEP,2008,4,0.0,12,51,1,walking,3.4
LAKSHADWEEP,2008,4,0.0,11,22,1,walking,3.4
LAKSHADWEEP,2008,4,0.0,19,46,1,metro,2.7
LAKSHADWEEP,2008,4,0.0,8,63,0,walking,2.4
LAKSHADWEEP,2008,4,0.0,19,48,1,walking,3.8
LAKSHADWEEP,2008,4,0.0,18,40,1,metro,2.4
LAKSHADWEEP,2008,4,0.0,19,47,1,metro,2.5
LAKSHADWEEP,2008,4,0.0,17,11,0,metro,2.0
LAKSHADWEEP,2008,4,0.0,20,88,0,walking,3.0
LAKSHADWEEP,2008,4,0.0,20,65,0,metro,1.4
LAKSHADWEEP,2008,4,0.0,22,100,1,walking,4.5
LAKSHADWEEP,2008,4,0.0,16,33,0,cab,1.6
LAKSHADWEEP,2008,4,0.0,15,7,0,metro,1.9
LAKSHADWEEP,2008,4,0.0,19,7,0,walking,3.9
LAKSHADWEEP,2008,4,0.0,14,34,1,metro,2.2
LAKSHADWEEP,2008,4,0.0,18,7,1,cab,4.0
LAKSHADWEEP,2008,4,0.0,12,98,1,cab,2.7
LAKSHADWEEP,2008,4,0.0,14,35,1,walking,3.5
LAKSHADWEEP,2008,4,0.0,3,25,0,walking,4.0
LAKSHADWEEP,2008,4,0.0,19,33,0,cab,2.1
LAKSHADWEEP,2008,4,0.0,5,79,1,metro,1.6
LAKSHADWEEP,2008,4,0.0,14,36,1,cab,2.7
LAKSHADWEEP,2008,4,0.0,23,99,1,metro,3.2
LAKSHADWEEP,2008,4,0.0,16,98,0,walking,2.4
LAKSHADWEEP,2008,4,0.0,17,34,0,walking,2.4
LAKSHADWEEP,2008,4,0.0,16,91,0,cab,1.4
LAKSHADWEEP,2008,4,0.0,16,63,0,walking,2.5
LAKSHADWEEP,2008,4,0.0,13,29,1,metro,2.0
LAKSHADWEEP,2008,4,0.0,22,42,0,walking,3.5
LAKSHADWEEP,2008,4,0.0,2,78,1,cab,3.7
LAKSHADWEEP,2008,4,0.0,17,35,1,cab,2.6
LAKSHADWEEP,2008,4,0.0,21,39,0,cab,2.4
LAKSHADWEEP,2008,4,0.0,22,40,1,cab,3.4
LAKSHADWEEP,2008,4,0.0,14,78,1,walking,3.4
PUDUCHERRY,2008,117,0.01,14,88,0,cab,1.4
PUDUCHERRY,2008,117,0.01,21,87,0,metro,2.1
PUDUCHERRY,2008,117,0.01,19,58,0,cab,2.1
PUDUCHERRY,2008,117,0.01,4,30,1,cab,3.9
PUDUCHERRY,2008,117,0.01,15,8,1,cab,3.5
PUDUCHERRY,2008,117,0.01,23,26,1,walking,4.6
PUDUCHERRY,2008,117,0.01,1,97,1,metro,3.3
PUDUCHERRY,2008,117,0.01,1,57,1,metro,3.2
PUDUCHERRY,2008,117,0.01,23,42,0,metro,2.2
PUDUCHERRY,2008,117,0.01,16,13,1,metro,3.0
PUDUCHERRY,2008,117,0.01,16,73,0,cab,1.5
PUDUCHERRY,2008,117,0.01,18,66,1,metro,2.6
PUDUCHERRY,2008,117,0.01,20,20,1,walking,3.9
PUDUCHERRY,2008,117,0.01,23,18,1,cab,4.5
PUDUCHERRY,2008,117,0.01,16,51,1,walking,3.4
PUDUCHERRY,2008,117,0.01,16,46,0,cab,1.7
PUDUCHERRY,2008,117,0.01,2,57,0,metro,2.1
PUDUCHERRY,2008,117,0.01,0,95,1,walking,4.9
PUDUCHERRY,2008,117,0.01,22,31,1,metro,2.8
PUDUCHERRY,2008,117,0.01,23,20,1,walking,4.4
PUDUCHERRY,2008,117,0.01,9,33,1,metro,2.1
PUDUCHERRY,2008,117,0.01,0,39,0,metro,2.2
PUDUCHERRY,2008,117,0.01,21,10,1,walking,5.7
PUDUCHERRY,2008,117,0.01,0,13,0,walking,5.0
PUDUCHERRY,2008,117,0.01,1,46,1,cab,3.8
PUDUCHERRY,2008,117,0.01,14,50,1,walking,3.3
PUDUCHERRY,2008,117,0.01,18,28,0,metro,1.4
PUDUCHERRY,2008,117,0.01,4,10,1,cab,4.9
PUDUCHERRY,2008,117,0.01,19,83,0,metro,1.5
PUDUCHERRY,2008,117,0.01,19,12,1,metro,3.5
PUDUCHERRY,2008,117,0.01,13,84,1,walking,3.5
PUDUCHERRY,2008,117,0.01,21,90,0,walking,3.4
PUDUCHERRY,2008,117,0.01,0,77,1,walking,4.8
PUDUCHERRY,2008,117,0.01,12,8,1,cab,3.4
PUDUCHERRY,2008,117,0.01,17,44,0,walking,2.3
PUDUCHERRY,2008,117,0.01,21,61,0,metro,1.9
PUDUCHERRY,2008,117,0.01,19,85,0,metro,1.6
PUDUCHERRY,2008,117,0.01,22,30,0,cab,2.5
PUDUCHERRY,2008,117,0.01,23,48,1,metro,3.1
PUDUCHERRY,2008,117,0.01,9,90,0,cab,1.7
PUDUCHERRY,2008,117,0.01,21,99,1,metro,3.0
PUDUCHERRY,2008,117,0.01,12,38,1,walking,3.5
PUDUCHERRY,2008,117,0.01,19,96,0,metro,1.4
PUDUCHERRY,2008,117,0.01,20,99,1,metro,2.3
PUDUCHERRY,2008,117,0.01,2,91,0,cab,2.7
PUDUCHERRY,2008,117,0.01,16,85,0,cab,1.6
PUDUCHERRY,2008,117,0.01,19,9,1,cab,4.2
PUDUCHERRY,2008,117,0.01,21,70,1,walking,4.6
PUDUCHERRY,2008,117,0.01,19,26,0,walking,3.1
PUDUCHERRY,2008,117,0.01,17,91,0,walking,2.6
PUDUCHERRY,2008,117,0.01,2,63,1,walking,4.9
PUDUCHERRY,2008,117,0.01,18,28,1,walking,3.9
PUDUCHERRY,2008,117,0.01,11,92,0,walking,2.4
PUDUCHERRY,2008,117,0.01,23,65,1,cab,3.6
PUDUCHERRY,2008,117,0.01,0,85,1,metro,3.3
PUDUCHERRY,2008,117,0.01,0,85,0,metro,2.4
PUDUCHERRY,2008,117,0.01,6,35,1,cab,2.2
PUDUCHERRY,2008,117,0.01,18,39,0,cab,1.8
PUDUCHERRY,2008,117,0.01,17,88,0,cab,1.6
PUDUCHERRY,2008,117,0.01,23,56,0,metro,1.8
PUDUCHERRY,2008,117,0.01,21,96,1,metro,3.1
PUDUCHERRY,2008,117,0.01,18,81,1,cab,2.9
PUDUCHERRY,2008,117,0.01,11,70,1,metro,1.9
PUDUCHERRY,2008,117,0.01,9,27,0,cab,1.4
PUDUCHERRY,2008,117,0.01,20,93,1,cab,2.9
PUDUCHERRY,2008,117,0.01,0,52,0,walking,3.6
PUDUCHERRY,2008,117,0.01,17,35,1,walking,3.4
PUDUCHERRY,2008,117,0.01,18,66,0,metro,1.4
PUDUCHERRY,2008,117,0.01,1,30,1,metro,3.5
PUDUCHERRY,2008,117,0.01,20,73,0,metro,1.4
PUDUCHERRY,2008,117,0.01,1,50,0,metro,2.5
PUDUCHERRY,2008,117,0.01,20,47,1,walking,4.1
PUDUCHERRY,2008,117,0.01,23,14,1,cab,4.6
PUDUCHERRY,2008,117,0.01,1,55,1,metro,3.2
PUDUCHERRY,2008,117,0.01,2,98,0,cab,2.8
PUDUCHERRY,2008,117,0.01,3,87,0,walking,3.7
PUDUCHERRY,2008,117,0.01,17,13,1,metro,2.9
PUDUCHERRY,2008,117,0.01,6,73,1,cab,2.5
PUDUCHERRY,2008,117,0.01,8,30,1,metro,2.0
PUDUCHERRY,2008,117,0.01,21,30,1,metro,2.8
PUDUCHERRY,2008,117,0.01,21,78,0,walking,3.6
PUDUCHERRY,2008,117,0.01,19,100,0,metro,1.4
PUDUCHERRY,2008,117,0.01,20,20,0,cab,1.9
PUDUCHERRY,2008,117,0.01,22,38,1,walking,4.6
PUDUCHERRY,2008,117,0.01,4,6,0,walking,4.7
PUDUCHERRY,2008,117,0.01,20,96,1,walking,4.0
PUDUCHERRY,2008,117,0.01,21,73,1,cab,3.5
PUDUCHERRY,2008,117,0.01,3,20,1,metro,3.4
PUDUCHERRY,2008,117,0.01,18,44,0,metro,1.5
PUDUCHERRY,2008,117,0.01,0,22,1,cab,4.0
PUDUCHERRY,2008,117,0.01,15,84,1,metro,2.1
PUDUCHERRY,2008,117,0.01,18,9,0,walking,4.0
PUDUCHERRY,2008,117,0.01,2,55,0,walking,3.7
PUDUCHERRY,2008,117,0.01,11,97,0,walking,2.6
PUDUCHERRY,2008,117,0.01,23,69,1,metro,3.2
PUDUCHERRY,2008,117,0.01,23,62,0,metro,1.9
PUDUCHERRY,2008,117,0.01,20,58,0,metro,1.5
PUDUCHERRY,2008,117,0.01,15,90,1,cab,2.5
PUDUCHERRY,2008,117,0.01,14,68,0,metro,1.0
PUDUCHERRY,2008,117,0.01,20,27,1,metro,2.7
ANDHRA PRADESH,2009,23224,2.22,12,22,1,walking,5.9
ANDHRA PRADESH,2009,23224,2.22,17,17,1,cab,5.7
ANDHRA PRADESH,2009,23224,2.22,19,26,0,cab,4.4
ANDHRA PRADESH,2009,23224,2.22,14,54,1,metro,4.1
ANDHRA PRADESH,2009,23224,2.22,17,34,1,metro,4.2
ANDHRA PRADESH,2009,23224,2.22,19,86,1,metro,4.8
ANDHRA PRADESH,2009,23224,2.22,19,17,1,walking,7.3
ANDHRA PRADESH,2009,23224,2.22,15,57,1,cab,4.8
ANDHRA PRADESH,2009,23224,2.22,18,8,0,metro,4.6
ANDHRA PRADESH,2009,23224,2.22,23,91,1,cab,5.8
ANDHRA PRADESH,2009,23224,2.22,20,71,1,metro,4.9
ANDHRA PRADESH,2009,23224,2.22,0,59,1,walking,7.0
ANDHRA PRADESH,2009,23224,2.22,14,79,0,walking,4.7
ANDHRA PRADESH,2009,23224,2.22,22,66,1,metro,5.4
ANDHRA PRADESH,2009,23224,2.22,15,92,1,walking,5.7
ANDHRA PRADESH,2009,23224,2.22,7,30,1,cab,4.4
